alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A108871,Multiple BTS synchronization failures,North India,5G,critical,43,Cisco,Reconfigured timing source and synchronization settings,2025-04-03 09:45:00,High user impact
A108872,Increased call drops after configuration update,West India,IMS,low,41,Juniper,Rolled back configuration and monitored KPIs,2025-04-03 10:00:00,High user impact
A108873,Core authentication service failures,South India,4G,medium,166,Juniper,Restarted authentication cluster,2025-04-03 10:15:00,High user impact
A108874,Intermittent voice service degradation,South India,4G,high,161,Nokia,Adjusted radio and QoS parameters,2025-04-03 10:30:00,High user impact
A108875,Intermittent voice service degradation,South India,4G,high,67,Juniper,Adjusted radio and QoS parameters,2025-04-03 10:45:00,High user impact
A108876,Backhaul congestion detected,South India,IMS,high,146,Cisco,Applied traffic engineering optimization,2025-04-03 11:00:00,High user impact
A108877,DNS resolution issues impacting services,West India,IMS,high,140,Ericsson,Updated DNS configuration and cache,2025-04-03 11:15:00,High user impact
A108878,Backhaul congestion detected,East India,IMS,medium,227,Ericsson,Applied traffic engineering optimization,2025-04-03 11:30:00,High user impact
A108879,Core authentication service failures,South India,Fiber,medium,195,Ericsson,Restarted authentication cluster,2025-04-03 11:45:00,Moderate user impact
A108880,Backhaul congestion detected,South India,4G,high,167,Cisco,Applied traffic engineering optimization,2025-04-03 12:00:00,High user impact
A108881,DNS resolution issues impacting services,West India,4G,critical,64,Ericsson,Updated DNS configuration and cache,2025-04-03 12:15:00,High user impact
A108882,Intermittent voice service degradation,North India,Fiber,high,11,Juniper,Adjusted radio and QoS parameters,2025-04-03 12:30:00,High user impact
A108883,Core authentication service failures,North India,4G,low,55,Juniper,Restarted authentication cluster,2025-04-03 12:45:00,High user impact
A108884,Intermittent voice service degradation,East India,Core Network,high,19,Nokia,Adjusted radio and QoS parameters,2025-04-03 13:00:00,High user impact
A108885,Fiber latency spike between backbone nodes,West India,IMS,medium,166,Ericsson,Re-routed traffic through alternate path,2025-04-03 13:15:00,High user impact
A108886,5G users unable to establish data sessions,West India,IMS,medium,117,Cisco,Restarted packet gateway and validated connectivity,2025-04-03 13:30:00,High user impact
A108887,Backhaul congestion detected,South India,Core Network,high,63,Ericsson,Applied traffic engineering optimization,2025-04-03 13:45:00,High user impact
A108888,DNS resolution issues impacting services,West India,IMS,critical,160,Cisco,Updated DNS configuration and cache,2025-04-03 14:00:00,Moderate user impact
A108889,Packet gateway overload during peak traffic,South India,4G,critical,133,Nokia,Added capacity and balanced traffic,2025-04-03 14:15:00,High user impact
A108890,5G users unable to establish data sessions,North India,5G,medium,182,Cisco,Restarted packet gateway and validated connectivity,2025-04-03 14:30:00,High user impact
A108891,Fiber latency spike between backbone nodes,South India,5G,critical,40,Nokia,Re-routed traffic through alternate path,2025-04-03 14:45:00,High user impact
A108892,Multiple BTS synchronization failures,West India,Core Network,low,147,Nokia,Reconfigured timing source and synchronization settings,2025-04-03 15:00:00,High user impact
A108893,Core authentication service failures,North India,IMS,medium,140,Ericsson,Restarted authentication cluster,2025-04-03 15:15:00,High user impact
A108894,Intermittent voice service degradation,East India,5G,medium,109,Nokia,Adjusted radio and QoS parameters,2025-04-03 15:30:00,High user impact
A108895,Fiber latency spike between backbone nodes,South India,Fiber,high,10,Cisco,Re-routed traffic through alternate path,2025-04-03 15:45:00,High user impact
A108896,Fiber latency spike between backbone nodes,South India,IMS,medium,108,Huawei,Re-routed traffic through alternate path,2025-04-03 16:00:00,High user impact
A108897,Backhaul congestion detected,North India,Fiber,high,211,Ericsson,Applied traffic engineering optimization,2025-04-03 16:15:00,High user impact
A108898,5G users unable to establish data sessions,North India,4G,medium,146,Juniper,Restarted packet gateway and validated connectivity,2025-04-03 16:30:00,High user impact
A108899,Radio link failures across sectors,South India,IMS,medium,228,Juniper,Replaced faulty radio module,2025-04-03 16:45:00,Moderate user impact
A108900,Intermittent voice service degradation,South India,4G,critical,114,Huawei,Adjusted radio and QoS parameters,2025-04-03 17:00:00,High user impact
A108901,Radio link failures across sectors,North India,IMS,high,88,Ericsson,Replaced faulty radio module,2025-04-03 17:15:00,Moderate user impact
A108902,Packet gateway overload during peak traffic,South India,Fiber,medium,124,Juniper,Added capacity and balanced traffic,2025-04-03 17:30:00,High user impact
A108903,Backhaul congestion detected,West India,4G,medium,62,Cisco,Applied traffic engineering optimization,2025-04-03 17:45:00,High user impact
A108904,Packet gateway overload during peak traffic,South India,Core Network,high,105,Cisco,Added capacity and balanced traffic,2025-04-03 18:00:00,Moderate user impact
A108905,Intermittent voice service degradation,West India,4G,high,118,Nokia,Adjusted radio and QoS parameters,2025-04-03 18:15:00,High user impact
A108906,Fiber latency spike between backbone nodes,South India,Fiber,high,83,Nokia,Re-routed traffic through alternate path,2025-04-03 18:30:00,High user impact
A108907,Multiple BTS synchronization failures,West India,5G,critical,7,Nokia,Reconfigured timing source and synchronization settings,2025-04-03 18:45:00,High user impact
A108908,Backhaul congestion detected,West India,Core Network,high,194,Juniper,Applied traffic engineering optimization,2025-04-03 19:00:00,Moderate user impact
A108909,Backhaul congestion detected,South India,4G,high,182,Juniper,Applied traffic engineering optimization,2025-04-03 19:15:00,High user impact
A108910,5G users unable to establish data sessions,West India,4G,critical,32,Juniper,Restarted packet gateway and validated connectivity,2025-04-03 19:30:00,High user impact
A108911,Core authentication service failures,South India,Core Network,high,178,Juniper,Restarted authentication cluster,2025-04-03 19:45:00,Moderate user impact
A108912,Increased call drops after configuration update,West India,Fiber,low,231,Ericsson,Rolled back configuration and monitored KPIs,2025-04-03 20:00:00,Moderate user impact
A108913,5G users unable to establish data sessions,South India,Fiber,low,161,Huawei,Restarted packet gateway and validated connectivity,2025-04-03 20:15:00,High user impact
A108914,DNS resolution issues impacting services,South India,IMS,critical,93,Nokia,Updated DNS configuration and cache,2025-04-03 20:30:00,High user impact
A108915,Fiber latency spike between backbone nodes,West India,Core Network,critical,70,Huawei,Re-routed traffic through alternate path,2025-04-03 20:45:00,High user impact
A108916,Fiber latency spike between backbone nodes,North India,IMS,medium,37,Juniper,Re-routed traffic through alternate path,2025-04-03 21:00:00,Moderate user impact
A108917,Packet gateway overload during peak traffic,South India,IMS,medium,26,Juniper,Added capacity and balanced traffic,2025-04-03 21:15:00,High user impact
A108918,Radio link failures across sectors,East India,IMS,high,237,Juniper,Replaced faulty radio module,2025-04-03 21:30:00,High user impact
A108919,Multiple BTS synchronization failures,North India,5G,medium,18,Huawei,Reconfigured timing source and synchronization settings,2025-04-03 21:45:00,High user impact
A108920,Core authentication service failures,West India,5G,high,155,Huawei,Restarted authentication cluster,2025-04-03 22:00:00,Moderate user impact
A108921,Core authentication service failures,South India,Core Network,high,186,Nokia,Restarted authentication cluster,2025-04-03 22:15:00,Moderate user impact
A108922,Core authentication service failures,West India,IMS,critical,171,Cisco,Restarted authentication cluster,2025-04-03 22:30:00,Moderate user impact
A108923,Packet gateway overload during peak traffic,South India,5G,low,211,Cisco,Added capacity and balanced traffic,2025-04-03 22:45:00,High user impact
A108924,Multiple BTS synchronization failures,South India,IMS,critical,180,Nokia,Reconfigured timing source and synchronization settings,2025-04-03 23:00:00,High user impact
A108925,DNS resolution issues impacting services,West India,IMS,low,75,Cisco,Updated DNS configuration and cache,2025-04-03 23:15:00,High user impact
A108926,DNS resolution issues impacting services,South India,Core Network,high,198,Nokia,Updated DNS configuration and cache,2025-04-03 23:30:00,High user impact
A108927,DNS resolution issues impacting services,West India,IMS,high,65,Huawei,Updated DNS configuration and cache,2025-04-03 23:45:00,Low user impact
A108928,5G users unable to establish data sessions,West India,5G,medium,24,Huawei,Restarted packet gateway and validated connectivity,2025-04-04 00:00:00,High user impact
A108929,Core authentication service failures,South India,IMS,critical,148,Ericsson,Restarted authentication cluster,2025-04-04 00:15:00,High user impact
A108930,Fiber latency spike between backbone nodes,North India,Fiber,high,18,Juniper,Re-routed traffic through alternate path,2025-04-04 00:30:00,High user impact
A108931,Intermittent voice service degradation,North India,5G,medium,72,Juniper,Adjusted radio and QoS parameters,2025-04-04 00:45:00,High user impact
A108932,Packet gateway overload during peak traffic,South India,IMS,medium,8,Cisco,Added capacity and balanced traffic,2025-04-04 01:00:00,High user impact
A108933,Radio link failures across sectors,South India,4G,critical,122,Cisco,Replaced faulty radio module,2025-04-04 01:15:00,Moderate user impact
A108934,5G users unable to establish data sessions,North India,Core Network,high,100,Huawei,Restarted packet gateway and validated connectivity,2025-04-04 01:30:00,High user impact
A108935,DNS resolution issues impacting services,East India,4G,medium,91,Nokia,Updated DNS configuration and cache,2025-04-04 01:45:00,High user impact
A108936,5G users unable to establish data sessions,West India,Core Network,critical,191,Ericsson,Restarted packet gateway and validated connectivity,2025-04-04 02:00:00,Moderate user impact
A108937,Intermittent voice service degradation,East India,5G,high,84,Huawei,Adjusted radio and QoS parameters,2025-04-04 02:15:00,High user impact
A108938,5G users unable to establish data sessions,South India,Fiber,critical,40,Ericsson,Restarted packet gateway and validated connectivity,2025-04-04 02:30:00,High user impact
A108939,Core authentication service failures,East India,5G,medium,100,Huawei,Restarted authentication cluster,2025-04-04 02:45:00,High user impact
A108940,5G users unable to establish data sessions,North India,Fiber,critical,163,Huawei,Restarted packet gateway and validated connectivity,2025-04-04 03:00:00,Moderate user impact
A108941,Backhaul congestion detected,South India,4G,medium,129,Cisco,Applied traffic engineering optimization,2025-04-04 03:15:00,High user impact
A108942,Intermittent voice service degradation,South India,IMS,high,68,Huawei,Adjusted radio and QoS parameters,2025-04-04 03:30:00,High user impact
A108943,Backhaul congestion detected,South India,IMS,medium,123,Ericsson,Applied traffic engineering optimization,2025-04-04 03:45:00,High user impact
A108944,Multiple BTS synchronization failures,South India,Core Network,medium,44,Ericsson,Reconfigured timing source and synchronization settings,2025-04-04 04:00:00,Moderate user impact
A108945,Intermittent voice service degradation,East India,Fiber,low,40,Cisco,Adjusted radio and QoS parameters,2025-04-04 04:15:00,High user impact
A108946,Increased call drops after configuration update,West India,Fiber,critical,201,Nokia,Rolled back configuration and monitored KPIs,2025-04-04 04:30:00,High user impact
A108947,Fiber latency spike between backbone nodes,South India,5G,low,24,Nokia,Re-routed traffic through alternate path,2025-04-04 04:45:00,High user impact
A108948,Core authentication service failures,West India,4G,high,200,Cisco,Restarted authentication cluster,2025-04-04 05:00:00,High user impact
A108949,Backhaul congestion detected,South India,4G,low,166,Nokia,Applied traffic engineering optimization,2025-04-04 05:15:00,High user impact
A108950,5G users unable to establish data sessions,South India,Fiber,high,142,Huawei,Restarted packet gateway and validated connectivity,2025-04-04 05:30:00,High user impact
A108951,Fiber latency spike between backbone nodes,South India,Fiber,medium,141,Cisco,Re-routed traffic through alternate path,2025-04-04 05:45:00,Moderate user impact
A108952,Multiple BTS synchronization failures,North India,Core Network,high,193,Huawei,Reconfigured timing source and synchronization settings,2025-04-04 06:00:00,High user impact
A108953,Fiber latency spike between backbone nodes,East India,IMS,high,111,Cisco,Re-routed traffic through alternate path,2025-04-04 06:15:00,High user impact
A108954,Core authentication service failures,West India,IMS,high,13,Ericsson,Restarted authentication cluster,2025-04-04 06:30:00,High user impact
A108955,5G users unable to establish data sessions,South India,Fiber,low,97,Nokia,Restarted packet gateway and validated connectivity,2025-04-04 06:45:00,High user impact
A108956,DNS resolution issues impacting services,South India,5G,low,125,Huawei,Updated DNS configuration and cache,2025-04-04 07:00:00,High user impact
A108957,Packet gateway overload during peak traffic,West India,Core Network,medium,144,Juniper,Added capacity and balanced traffic,2025-04-04 07:15:00,High user impact
A108958,Increased call drops after configuration update,West India,IMS,high,17,Huawei,Rolled back configuration and monitored KPIs,2025-04-04 07:30:00,High user impact
A108959,Intermittent voice service degradation,North India,IMS,critical,240,Juniper,Adjusted radio and QoS parameters,2025-04-04 07:45:00,Moderate user impact
A108960,Increased call drops after configuration update,South India,Fiber,medium,198,Huawei,Rolled back configuration and monitored KPIs,2025-04-04 08:00:00,High user impact
A108961,Core authentication service failures,South India,Fiber,medium,232,Huawei,Restarted authentication cluster,2025-04-04 08:15:00,High user impact
A108962,Increased call drops after configuration update,East India,Fiber,medium,14,Cisco,Rolled back configuration and monitored KPIs,2025-04-04 08:30:00,Low user impact
A108963,Fiber latency spike between backbone nodes,North India,IMS,critical,105,Huawei,Re-routed traffic through alternate path,2025-04-04 08:45:00,High user impact
A108964,Packet gateway overload during peak traffic,West India,4G,critical,85,Cisco,Added capacity and balanced traffic,2025-04-04 09:00:00,High user impact
A108965,Multiple BTS synchronization failures,East India,Core Network,medium,210,Huawei,Reconfigured timing source and synchronization settings,2025-04-04 09:15:00,High user impact
A108966,Intermittent voice service degradation,South India,5G,high,95,Nokia,Adjusted radio and QoS parameters,2025-04-04 09:30:00,High user impact
A108967,Multiple BTS synchronization failures,South India,IMS,medium,203,Ericsson,Reconfigured timing source and synchronization settings,2025-04-04 09:45:00,Moderate user impact
A108968,Core authentication service failures,North India,IMS,low,102,Huawei,Restarted authentication cluster,2025-04-04 10:00:00,High user impact
A108969,Intermittent voice service degradation,East India,5G,high,139,Huawei,Adjusted radio and QoS parameters,2025-04-04 10:15:00,High user impact
A108970,Core authentication service failures,South India,Core Network,critical,145,Nokia,Restarted authentication cluster,2025-04-04 10:30:00,High user impact
A108971,Radio link failures across sectors,West India,4G,medium,20,Nokia,Replaced faulty radio module,2025-04-04 10:45:00,High user impact
A108972,Increased call drops after configuration update,South India,5G,high,26,Nokia,Rolled back configuration and monitored KPIs,2025-04-04 11:00:00,High user impact
A108973,Radio link failures across sectors,West India,5G,medium,213,Nokia,Replaced faulty radio module,2025-04-04 11:15:00,Moderate user impact
A108974,Backhaul congestion detected,North India,Fiber,medium,126,Cisco,Applied traffic engineering optimization,2025-04-04 11:30:00,High user impact
A108975,Intermittent voice service degradation,West India,4G,high,119,Juniper,Adjusted radio and QoS parameters,2025-04-04 11:45:00,High user impact
A108976,Increased call drops after configuration update,South India,Core Network,medium,102,Juniper,Rolled back configuration and monitored KPIs,2025-04-04 12:00:00,Moderate user impact
A108977,Fiber latency spike between backbone nodes,North India,Fiber,critical,93,Juniper,Re-routed traffic through alternate path,2025-04-04 12:15:00,High user impact
A108978,Packet gateway overload during peak traffic,West India,Core Network,high,35,Huawei,Added capacity and balanced traffic,2025-04-04 12:30:00,High user impact
A108979,5G users unable to establish data sessions,North India,5G,medium,83,Cisco,Restarted packet gateway and validated connectivity,2025-04-04 12:45:00,High user impact
A108980,Multiple BTS synchronization failures,East India,5G,high,43,Cisco,Reconfigured timing source and synchronization settings,2025-04-04 13:00:00,High user impact
A108981,Radio link failures across sectors,South India,IMS,medium,117,Ericsson,Replaced faulty radio module,2025-04-04 13:15:00,High user impact
A108982,Core authentication service failures,North India,Fiber,low,234,Nokia,Restarted authentication cluster,2025-04-04 13:30:00,High user impact
A108983,Radio link failures across sectors,South India,Fiber,low,134,Huawei,Replaced faulty radio module,2025-04-04 13:45:00,Moderate user impact
A108984,Radio link failures across sectors,West India,Fiber,medium,154,Ericsson,Replaced faulty radio module,2025-04-04 14:00:00,High user impact
A108985,Radio link failures across sectors,South India,Fiber,critical,136,Juniper,Replaced faulty radio module,2025-04-04 14:15:00,High user impact
A108986,Packet gateway overload during peak traffic,West India,5G,low,114,Cisco,Added capacity and balanced traffic,2025-04-04 14:30:00,Moderate user impact
A108987,Packet gateway overload during peak traffic,North India,Fiber,high,35,Nokia,Added capacity and balanced traffic,2025-04-04 14:45:00,High user impact
A108988,Multiple BTS synchronization failures,South India,5G,medium,94,Huawei,Reconfigured timing source and synchronization settings,2025-04-04 15:00:00,High user impact
A108989,Core authentication service failures,South India,Core Network,high,75,Huawei,Restarted authentication cluster,2025-04-04 15:15:00,High user impact
A108990,Increased call drops after configuration update,South India,Core Network,medium,126,Cisco,Rolled back configuration and monitored KPIs,2025-04-04 15:30:00,High user impact
A108991,DNS resolution issues impacting services,South India,4G,medium,190,Huawei,Updated DNS configuration and cache,2025-04-04 15:45:00,High user impact
A108992,Increased call drops after configuration update,South India,IMS,high,134,Ericsson,Rolled back configuration and monitored KPIs,2025-04-04 16:00:00,Moderate user impact
A108993,Backhaul congestion detected,South India,Fiber,low,100,Huawei,Applied traffic engineering optimization,2025-04-04 16:15:00,High user impact
A108994,Increased call drops after configuration update,North India,IMS,medium,96,Huawei,Rolled back configuration and monitored KPIs,2025-04-04 16:30:00,Moderate user impact
A108995,Radio link failures across sectors,West India,4G,medium,53,Cisco,Replaced faulty radio module,2025-04-04 16:45:00,High user impact
A108996,DNS resolution issues impacting services,West India,IMS,low,228,Cisco,Updated DNS configuration and cache,2025-04-04 17:00:00,High user impact
A108997,Core authentication service failures,South India,IMS,high,221,Huawei,Restarted authentication cluster,2025-04-04 17:15:00,High user impact
A108998,Multiple BTS synchronization failures,East India,IMS,critical,137,Huawei,Reconfigured timing source and synchronization settings,2025-04-04 17:30:00,Moderate user impact
A108999,DNS resolution issues impacting services,West India,4G,low,124,Ericsson,Updated DNS configuration and cache,2025-04-04 17:45:00,High user impact
A109000,Intermittent voice service degradation,North India,Core Network,high,121,Huawei,Adjusted radio and QoS parameters,2025-04-04 18:00:00,Moderate user impact
A109001,Packet gateway overload during peak traffic,South India,Core Network,medium,65,Ericsson,Added capacity and balanced traffic,2025-04-04 18:15:00,Moderate user impact
A109002,Packet gateway overload during peak traffic,South India,IMS,medium,190,Ericsson,Added capacity and balanced traffic,2025-04-04 18:30:00,Moderate user impact
A109003,DNS resolution issues impacting services,South India,4G,low,136,Ericsson,Updated DNS configuration and cache,2025-04-04 18:45:00,High user impact
A109004,5G users unable to establish data sessions,South India,4G,low,168,Cisco,Restarted packet gateway and validated connectivity,2025-04-04 19:00:00,High user impact
A109005,Fiber latency spike between backbone nodes,South India,Core Network,low,205,Juniper,Re-routed traffic through alternate path,2025-04-04 19:15:00,High user impact
A109006,Radio link failures across sectors,West India,Core Network,low,217,Ericsson,Replaced faulty radio module,2025-04-04 19:30:00,High user impact
A109007,Radio link failures across sectors,South India,Fiber,high,71,Nokia,Replaced faulty radio module,2025-04-04 19:45:00,High user impact
A109008,Radio link failures across sectors,West India,Fiber,high,47,Juniper,Replaced faulty radio module,2025-04-04 20:00:00,High user impact
A109009,Multiple BTS synchronization failures,South India,IMS,low,208,Cisco,Reconfigured timing source and synchronization settings,2025-04-04 20:15:00,High user impact
A109010,Multiple BTS synchronization failures,South India,4G,high,220,Huawei,Reconfigured timing source and synchronization settings,2025-04-04 20:30:00,High user impact
A109011,Intermittent voice service degradation,East India,5G,high,80,Cisco,Adjusted radio and QoS parameters,2025-04-04 20:45:00,High user impact
A109012,5G users unable to establish data sessions,South India,Core Network,high,161,Nokia,Restarted packet gateway and validated connectivity,2025-04-04 21:00:00,High user impact
A109013,Backhaul congestion detected,West India,5G,medium,7,Huawei,Applied traffic engineering optimization,2025-04-04 21:15:00,High user impact
A109014,Multiple BTS synchronization failures,North India,5G,low,223,Ericsson,Reconfigured timing source and synchronization settings,2025-04-04 21:30:00,High user impact
A109015,Intermittent voice service degradation,South India,Core Network,high,27,Huawei,Adjusted radio and QoS parameters,2025-04-04 21:45:00,High user impact
A109016,Core authentication service failures,West India,Fiber,medium,17,Huawei,Restarted authentication cluster,2025-04-04 22:00:00,High user impact
A109017,Fiber latency spike between backbone nodes,West India,IMS,medium,15,Juniper,Re-routed traffic through alternate path,2025-04-04 22:15:00,High user impact
A109018,Fiber latency spike between backbone nodes,South India,Fiber,low,138,Cisco,Re-routed traffic through alternate path,2025-04-04 22:30:00,High user impact
A109019,Intermittent voice service degradation,South India,Fiber,critical,53,Juniper,Adjusted radio and QoS parameters,2025-04-04 22:45:00,High user impact
A109020,Packet gateway overload during peak traffic,South India,4G,medium,236,Nokia,Added capacity and balanced traffic,2025-04-04 23:00:00,High user impact
A109021,Radio link failures across sectors,West India,Fiber,low,128,Nokia,Replaced faulty radio module,2025-04-04 23:15:00,High user impact
A109022,Intermittent voice service degradation,West India,Core Network,medium,118,Huawei,Adjusted radio and QoS parameters,2025-04-04 23:30:00,High user impact
A109023,Radio link failures across sectors,South India,Fiber,low,136,Cisco,Replaced faulty radio module,2025-04-04 23:45:00,High user impact
A109024,Multiple BTS synchronization failures,East India,Core Network,medium,114,Huawei,Reconfigured timing source and synchronization settings,2025-04-05 00:00:00,High user impact
A109025,Backhaul congestion detected,South India,5G,low,25,Nokia,Applied traffic engineering optimization,2025-04-05 00:15:00,High user impact
A109026,Fiber latency spike between backbone nodes,North India,Core Network,high,67,Huawei,Re-routed traffic through alternate path,2025-04-05 00:30:00,High user impact
A109027,Multiple BTS synchronization failures,West India,5G,high,179,Huawei,Reconfigured timing source and synchronization settings,2025-04-05 00:45:00,High user impact
A109028,Packet gateway overload during peak traffic,North India,Fiber,high,59,Cisco,Added capacity and balanced traffic,2025-04-05 01:00:00,High user impact
A109029,Packet gateway overload during peak traffic,South India,IMS,high,139,Cisco,Added capacity and balanced traffic,2025-04-05 01:15:00,High user impact
A109030,DNS resolution issues impacting services,West India,Fiber,critical,148,Nokia,Updated DNS configuration and cache,2025-04-05 01:30:00,High user impact
A109031,Radio link failures across sectors,South India,4G,critical,60,Huawei,Replaced faulty radio module,2025-04-05 01:45:00,Moderate user impact
A109032,Multiple BTS synchronization failures,South India,Fiber,critical,91,Ericsson,Reconfigured timing source and synchronization settings,2025-04-05 02:00:00,High user impact
A109033,Backhaul congestion detected,East India,5G,low,78,Cisco,Applied traffic engineering optimization,2025-04-05 02:15:00,High user impact
A109034,DNS resolution issues impacting services,West India,Fiber,high,168,Cisco,Updated DNS configuration and cache,2025-04-05 02:30:00,High user impact
A109035,Increased call drops after configuration update,East India,5G,critical,126,Ericsson,Rolled back configuration and monitored KPIs,2025-04-05 02:45:00,High user impact
A109036,DNS resolution issues impacting services,South India,4G,low,237,Ericsson,Updated DNS configuration and cache,2025-04-05 03:00:00,Moderate user impact
A109037,Fiber latency spike between backbone nodes,West India,4G,low,31,Juniper,Re-routed traffic through alternate path,2025-04-05 03:15:00,High user impact
A109038,Radio link failures across sectors,South India,Core Network,critical,32,Juniper,Replaced faulty radio module,2025-04-05 03:30:00,High user impact
A109039,DNS resolution issues impacting services,North India,Fiber,medium,53,Huawei,Updated DNS configuration and cache,2025-04-05 03:45:00,High user impact
A109040,Increased call drops after configuration update,East India,4G,medium,37,Nokia,Rolled back configuration and monitored KPIs,2025-04-05 04:00:00,High user impact
A109041,Core authentication service failures,South India,Fiber,high,196,Huawei,Restarted authentication cluster,2025-04-05 04:15:00,Moderate user impact
A109042,Radio link failures across sectors,West India,5G,medium,126,Huawei,Replaced faulty radio module,2025-04-05 04:30:00,Moderate user impact
A109043,Radio link failures across sectors,West India,IMS,low,163,Cisco,Replaced faulty radio module,2025-04-05 04:45:00,High user impact
A109044,Backhaul congestion detected,South India,5G,high,212,Huawei,Applied traffic engineering optimization,2025-04-05 05:00:00,Moderate user impact
A109045,Intermittent voice service degradation,North India,Fiber,low,50,Nokia,Adjusted radio and QoS parameters,2025-04-05 05:15:00,High user impact
A109046,Multiple BTS synchronization failures,East India,4G,critical,185,Huawei,Reconfigured timing source and synchronization settings,2025-04-05 05:30:00,High user impact
A109047,Radio link failures across sectors,South India,4G,high,111,Nokia,Replaced faulty radio module,2025-04-05 05:45:00,High user impact
A109048,Core authentication service failures,South India,5G,high,149,Ericsson,Restarted authentication cluster,2025-04-05 06:00:00,High user impact
A109049,Radio link failures across sectors,South India,4G,medium,150,Nokia,Replaced faulty radio module,2025-04-05 06:15:00,High user impact
A109050,DNS resolution issues impacting services,West India,4G,low,80,Cisco,Updated DNS configuration and cache,2025-04-05 06:30:00,High user impact
A109051,DNS resolution issues impacting services,West India,Core Network,high,116,Ericsson,Updated DNS configuration and cache,2025-04-05 06:45:00,High user impact
A109052,Fiber latency spike between backbone nodes,North India,5G,critical,89,Juniper,Re-routed traffic through alternate path,2025-04-05 07:00:00,High user impact
A109053,Multiple BTS synchronization failures,North India,Core Network,low,161,Juniper,Reconfigured timing source and synchronization settings,2025-04-05 07:15:00,High user impact
A109054,Intermittent voice service degradation,West India,5G,critical,158,Cisco,Adjusted radio and QoS parameters,2025-04-05 07:30:00,High user impact
A109055,DNS resolution issues impacting services,South India,IMS,medium,150,Juniper,Updated DNS configuration and cache,2025-04-05 07:45:00,High user impact
A109056,Intermittent voice service degradation,South India,5G,medium,139,Juniper,Adjusted radio and QoS parameters,2025-04-05 08:00:00,Moderate user impact
A109057,Packet gateway overload during peak traffic,West India,Fiber,high,214,Cisco,Added capacity and balanced traffic,2025-04-05 08:15:00,High user impact
A109058,Increased call drops after configuration update,South India,5G,low,173,Ericsson,Rolled back configuration and monitored KPIs,2025-04-05 08:30:00,Moderate user impact
A109059,Fiber latency spike between backbone nodes,South India,Core Network,medium,97,Huawei,Re-routed traffic through alternate path,2025-04-05 08:45:00,High user impact
A109060,DNS resolution issues impacting services,West India,4G,high,236,Huawei,Updated DNS configuration and cache,2025-04-05 09:00:00,High user impact
A109061,Multiple BTS synchronization failures,South India,4G,medium,230,Juniper,Reconfigured timing source and synchronization settings,2025-04-05 09:15:00,High user impact
A109062,Intermittent voice service degradation,North India,Core Network,high,109,Juniper,Adjusted radio and QoS parameters,2025-04-05 09:30:00,High user impact
A109063,Radio link failures across sectors,North India,4G,high,218,Ericsson,Replaced faulty radio module,2025-04-05 09:45:00,High user impact
A109064,Increased call drops after configuration update,South India,Core Network,medium,238,Huawei,Rolled back configuration and monitored KPIs,2025-04-05 10:00:00,Moderate user impact
A109065,Increased call drops after configuration update,West India,4G,medium,162,Juniper,Rolled back configuration and monitored KPIs,2025-04-05 10:15:00,High user impact
A109066,Core authentication service failures,South India,5G,high,180,Ericsson,Restarted authentication cluster,2025-04-05 10:30:00,High user impact
A109067,Radio link failures across sectors,South India,4G,medium,131,Ericsson,Replaced faulty radio module,2025-04-05 10:45:00,Moderate user impact
A109068,Fiber latency spike between backbone nodes,South India,IMS,medium,151,Juniper,Re-routed traffic through alternate path,2025-04-05 11:00:00,High user impact
A109069,Intermittent voice service degradation,South India,Core Network,high,145,Juniper,Adjusted radio and QoS parameters,2025-04-05 11:15:00,High user impact
A109070,Multiple BTS synchronization failures,North India,4G,critical,227,Huawei,Reconfigured timing source and synchronization settings,2025-04-05 11:30:00,High user impact
A109071,Fiber latency spike between backbone nodes,North India,Fiber,low,72,Nokia,Re-routed traffic through alternate path,2025-04-05 11:45:00,High user impact
A109072,Increased call drops after configuration update,East India,5G,low,186,Cisco,Rolled back configuration and monitored KPIs,2025-04-05 12:00:00,High user impact
A109073,Fiber latency spike between backbone nodes,South India,IMS,high,199,Ericsson,Re-routed traffic through alternate path,2025-04-05 12:15:00,Low user impact
A109074,DNS resolution issues impacting services,South India,IMS,low,74,Juniper,Updated DNS configuration and cache,2025-04-05 12:30:00,Moderate user impact
A109075,Increased call drops after configuration update,South India,Fiber,medium,209,Ericsson,Rolled back configuration and monitored KPIs,2025-04-05 12:45:00,High user impact
A109076,Radio link failures across sectors,South India,5G,high,147,Nokia,Replaced faulty radio module,2025-04-05 13:00:00,High user impact
A109077,Packet gateway overload during peak traffic,West India,IMS,medium,74,Cisco,Added capacity and balanced traffic,2025-04-05 13:15:00,High user impact
A109078,Multiple BTS synchronization failures,West India,4G,high,70,Cisco,Reconfigured timing source and synchronization settings,2025-04-05 13:30:00,Moderate user impact
A109079,Packet gateway overload during peak traffic,North India,4G,medium,86,Juniper,Added capacity and balanced traffic,2025-04-05 13:45:00,High user impact
A109080,Fiber latency spike between backbone nodes,East India,5G,medium,59,Huawei,Re-routed traffic through alternate path,2025-04-05 14:00:00,High user impact
A109081,Fiber latency spike between backbone nodes,West India,Fiber,medium,142,Huawei,Re-routed traffic through alternate path,2025-04-05 14:15:00,Moderate user impact
