alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000377,GSM network in North India experiencing medium severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Samsung.,North India,GSM,medium,11,Samsung,"Incident resolved by performing: Clear processor memory cache, Review recent configuration changes, Check RF parameters configuration, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-07-04 12:30:00,Emergency call drops
ALM_000378,Fiber network in North India experiencing medium severity incident: Optical amplifier malfunction. Service affected: Video streaming buffering. Device vendor: Juniper.,North India,Fiber,medium,29,Juniper,"Incident resolved by performing: Validate antenna alignment, Reboot network controller, Review recent configuration changes, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-12-01 12:23:00,Video streaming buffering
ALM_000379,Fiber network in West India experiencing high severity incident: Optical signal degradation. Service affected: Emergency call drops. Device vendor: Nokia.,West India,Fiber,high,24,Nokia,"Incident resolved by performing: Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-09-04 19:00:00,Emergency call drops
ALM_000380,Microwave network in South India experiencing medium severity incident: Path obstruction from weather. Service affected: SMS delivery delays. Device vendor: Cisco.,South India,Microwave,medium,51,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Perform traffic engineering reroute, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-03-22 11:38:00,SMS delivery delays
ALM_000381,GSM network in South India experiencing high severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Ericsson.,South India,GSM,high,88,Ericsson,"Incident resolved by performing: Review recent configuration changes, Power cycle base station. Root cause verified and preventive measures implemented.",2023-10-30 05:41:00,Data session timeouts
ALM_000382,4G network in South India experiencing low severity incident: Router buffer overflow. Service affected: Voice call failures. Device vendor: Juniper.,South India,4G,low,20,Juniper,"Incident resolved by performing: Clear processor memory cache, Verify power supply specifications, Inspect optical fiber continuity, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-10-21 04:03:00,Voice call failures
ALM_000383,GSM network in South India experiencing info severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Cisco.,South India,GSM,info,5,Cisco,"Incident resolved by performing: Review recent configuration changes, Clear processor memory cache, Check RF parameters configuration, Reboot network controller. Root cause verified and preventive measures implemented.",2023-11-07 15:55:00,Data session timeouts
ALM_000384,GSM network in South India experiencing low severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Cisco.,South India,GSM,low,5,Cisco,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-12-18 10:59:00,SMS delivery delays
ALM_000385,4G network in North India experiencing low severity incident: Gateway processor failure. Service affected: Voice call failures. Device vendor: Nokia.,North India,4G,low,29,Nokia,"Incident resolved by performing: Review recent configuration changes, Verify power supply specifications, Perform traffic engineering reroute, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-09-16 21:26:00,Voice call failures
ALM_000386,Fiber network in North India experiencing low severity incident: Transceiver module failure. Service affected: M2M connectivity loss. Device vendor: Samsung.,North India,Fiber,low,17,Samsung,"Incident resolved by performing: Power cycle base station, Review recent configuration changes, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-12-04 04:57:00,M2M connectivity loss
ALM_000387,GSM network in Central India experiencing info severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Samsung.,Central India,GSM,info,4,Samsung,"Incident resolved by performing: Clear processor memory cache, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-04-28 15:50:00,M2M connectivity loss
ALM_000388,Fiber network in West India experiencing high severity incident: Transceiver module failure. Service affected: Voice call failures. Device vendor: Huawei.,West India,Fiber,high,15,Huawei,"Incident resolved by performing: Review recent configuration changes, Verify power supply specifications, Power cycle base station, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-04-30 02:18:00,Voice call failures
ALM_000389,LTE network in East India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Ericsson.,East India,LTE,high,69,Ericsson,"Incident resolved by performing: Review recent configuration changes, Validate antenna alignment, Reboot network controller. Root cause verified and preventive measures implemented.",2023-12-02 06:44:00,Emergency call drops
ALM_000390,GSM network in West India experiencing info severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Juniper.,West India,GSM,info,16,Juniper,"Incident resolved by performing: Review recent configuration changes, Perform traffic engineering reroute, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-11-10 08:43:00,Data session timeouts
ALM_000391,LTE network in South India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Samsung.,South India,LTE,critical,221,Samsung,"Incident resolved by performing: Check RF parameters configuration, Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-05-10 09:36:00,Video streaming buffering
ALM_000392,LTE network in South India experiencing critical severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Cisco.,South India,LTE,critical,235,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-09-18 12:50:00,SMS delivery delays
ALM_000393,4G network in North India experiencing critical severity incident: Router buffer overflow. Service affected: M2M connectivity loss. Device vendor: Juniper.,North India,4G,critical,215,Juniper,"Incident resolved by performing: Perform traffic engineering reroute, Review recent configuration changes, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-02-15 02:16:00,M2M connectivity loss
ALM_000394,4G network in West India experiencing critical severity incident: Load balancer malfunction. Service affected: Emergency call drops. Device vendor: Cisco.,West India,4G,critical,81,Cisco,"Incident resolved by performing: Power cycle base station, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-12-31 19:03:00,Emergency call drops
ALM_000395,Fiber network in North India experiencing high severity incident: Optical signal degradation. Service affected: Voice call failures. Device vendor: Huawei.,North India,Fiber,high,98,Huawei,"Incident resolved by performing: Verify power supply specifications, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-09-22 22:14:00,Voice call failures
ALM_000396,GSM network in Central India experiencing info severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Nokia.,Central India,GSM,info,1,Nokia,"Incident resolved by performing: Review recent configuration changes, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-07-24 11:42:00,SMS delivery delays
ALM_000397,LTE network in South India experiencing high severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Juniper.,South India,LTE,high,73,Juniper,"Incident resolved by performing: Power cycle base station, Clear processor memory cache, Check RF parameters configuration, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-10-14 18:22:00,M2M connectivity loss
ALM_000398,5G network in East India experiencing critical severity incident: Backhaul link congestion. Service affected: Emergency call drops. Device vendor: Huawei.,East India,5G,critical,235,Huawei,"Incident resolved by performing: Perform traffic engineering reroute, Clear processor memory cache, Check spectrum analyzer readings, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-09-17 03:35:00,Emergency call drops
ALM_000399,4G network in West India experiencing low severity incident: Router buffer overflow. Service affected: Voice call failures. Device vendor: Samsung.,West India,4G,low,29,Samsung,"Incident resolved by performing: Verify power supply specifications, Clear processor memory cache, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-10-16 15:49:00,Voice call failures
ALM_000400,4G network in South India experiencing low severity incident: Load balancer malfunction. Service affected: Voice call failures. Device vendor: Huawei.,South India,4G,low,12,Huawei,"Incident resolved by performing: Clear processor memory cache, Inspect optical fiber continuity, Perform traffic engineering reroute, Power cycle base station. Root cause verified and preventive measures implemented.",2023-07-15 20:50:00,Voice call failures
ALM_000401,LTE network in Central India experiencing low severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Nokia.,Central India,LTE,low,11,Nokia,"Incident resolved by performing: Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-07-24 21:47:00,Roaming service unavailable
ALM_000402,4G network in South India experiencing high severity incident: DNS resolution timeout. Service affected: Video streaming buffering. Device vendor: Nokia.,South India,4G,high,48,Nokia,"Incident resolved by performing: Inspect optical fiber continuity, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-04-04 23:43:00,Video streaming buffering
ALM_000403,5G network in North India experiencing low severity incident: Radio frequency interference in millimeter wave bands. Service affected: Voice call failures. Device vendor: Samsung.,North India,5G,low,20,Samsung,"Incident resolved by performing: Power cycle base station, Check spectrum analyzer readings, Reboot network controller, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-11-13 11:09:00,Voice call failures
ALM_000404,Fiber network in West India experiencing info severity incident: OTDR reading anomaly. Service affected: M2M connectivity loss. Device vendor: Nokia.,West India,Fiber,info,9,Nokia,"Incident resolved by performing: Perform traffic engineering reroute, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-06-11 15:57:00,M2M connectivity loss
ALM_000405,GSM network in Central India experiencing info severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Ericsson.,Central India,GSM,info,12,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Check spectrum analyzer readings, Verify power supply specifications, Reboot network controller. Root cause verified and preventive measures implemented.",2023-01-28 16:51:00,M2M connectivity loss
ALM_000406,Microwave network in North India experiencing high severity incident: Path obstruction from weather. Service affected: SMS delivery delays. Device vendor: Samsung.,North India,Microwave,high,63,Samsung,"Incident resolved by performing: Reboot network controller, Clear processor memory cache, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-09-23 14:20:00,SMS delivery delays
ALM_000407,LTE network in Central India experiencing medium severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Huawei.,Central India,LTE,medium,16,Huawei,"Incident resolved by performing: Inspect optical fiber continuity, Validate antenna alignment, Reboot network controller. Root cause verified and preventive measures implemented.",2023-10-08 08:15:00,IoT data transmission failures
ALM_000408,GSM network in Central India experiencing info severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Nokia.,Central India,GSM,info,22,Nokia,"Incident resolved by performing: Clear processor memory cache, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-07-06 12:17:00,Video streaming buffering
ALM_000409,GSM network in South India experiencing high severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Samsung.,South India,GSM,high,75,Samsung,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-10-12 13:54:00,Voice call failures
ALM_000410,Fiber network in East India experiencing medium severity incident: Optical amplifier malfunction. Service affected: Voice call failures. Device vendor: Cisco.,East India,Fiber,medium,21,Cisco,"Incident resolved by performing: Verify power supply specifications, Check RF parameters configuration, Power cycle base station. Root cause verified and preventive measures implemented.",2023-03-10 20:33:00,Voice call failures
ALM_000411,Microwave network in West India experiencing medium severity incident: Path obstruction from weather. Service affected: Roaming service unavailable. Device vendor: Samsung.,West India,Microwave,medium,21,Samsung,"Incident resolved by performing: Review recent configuration changes, Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-04-21 08:30:00,Roaming service unavailable
ALM_000412,5G network in Central India experiencing info severity incident: Software bug in RAN controller. Service affected: Data session timeouts. Device vendor: Nokia.,Central India,5G,info,19,Nokia,"Incident resolved by performing: Reboot network controller, Perform traffic engineering reroute, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-06-26 00:26:00,Data session timeouts
ALM_000413,Fiber network in West India experiencing high severity incident: OTDR reading anomaly. Service affected: Roaming service unavailable. Device vendor: Samsung.,West India,Fiber,high,36,Samsung,"Incident resolved by performing: Perform traffic engineering reroute, Validate antenna alignment, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-08-17 02:24:00,Roaming service unavailable
ALM_000414,4G network in East India experiencing medium severity incident: Router buffer overflow. Service affected: Emergency call drops. Device vendor: Samsung.,East India,4G,medium,50,Samsung,"Incident resolved by performing: Validate antenna alignment, Clear processor memory cache, Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-02-10 05:21:00,Emergency call drops
ALM_000415,Fiber network in West India experiencing high severity incident: Splice point failure. Service affected: Data session timeouts. Device vendor: Nokia.,West India,Fiber,high,17,Nokia,"Incident resolved by performing: Inspect optical fiber continuity, Clear processor memory cache, Verify power supply specifications, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-07-05 23:37:00,Data session timeouts
ALM_000416,5G network in West India experiencing critical severity incident: Radio frequency interference in millimeter wave bands. Service affected: M2M connectivity loss. Device vendor: Juniper.,West India,5G,critical,36,Juniper,"Incident resolved by performing: Verify power supply specifications, Perform traffic engineering reroute, Clear processor memory cache, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-03-27 12:06:00,M2M connectivity loss
ALM_000417,GSM network in South India experiencing medium severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Nokia.,South India,GSM,medium,33,Nokia,"Incident resolved by performing: Review recent configuration changes, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-03-21 02:41:00,Data session timeouts
ALM_000418,LTE network in West India experiencing info severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Cisco.,West India,LTE,info,30,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Check RF parameters configuration, Review recent configuration changes, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-01-15 01:42:00,Emergency call drops
ALM_000419,Microwave network in Central India experiencing info severity incident: Modulation quality degradation. Service affected: Emergency call drops. Device vendor: Cisco.,Central India,Microwave,info,21,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Review recent configuration changes, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-11-02 14:40:00,Emergency call drops
ALM_000420,LTE network in East India experiencing medium severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Nokia.,East India,LTE,medium,5,Nokia,"Incident resolved by performing: Check RF parameters configuration, Reboot network controller, Clear processor memory cache, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-02-15 14:19:00,Voice call failures
ALM_000421,GSM network in East India experiencing low severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Ericsson.,East India,GSM,low,26,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Power cycle base station, Reboot network controller, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-10-01 00:44:00,Emergency call drops
ALM_000422,GSM network in South India experiencing low severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Samsung.,South India,GSM,low,27,Samsung,"Incident resolved by performing: Clear processor memory cache, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-07-30 17:27:00,M2M connectivity loss
ALM_000423,Fiber network in East India experiencing info severity incident: Transceiver module failure. Service affected: Emergency call drops. Device vendor: Huawei.,East India,Fiber,info,26,Huawei,"Incident resolved by performing: Inspect optical fiber continuity, Verify power supply specifications, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-08-05 20:15:00,Emergency call drops
ALM_000424,Microwave network in Central India experiencing medium severity incident: Power amplifier failure. Service affected: IoT data transmission failures. Device vendor: Cisco.,Central India,Microwave,medium,49,Cisco,"Incident resolved by performing: Reboot network controller, Power cycle base station. Root cause verified and preventive measures implemented.",2023-03-11 09:07:00,IoT data transmission failures
ALM_000425,5G network in North India experiencing medium severity incident: Power supply failure in base station. Service affected: IoT data transmission failures. Device vendor: Huawei.,North India,5G,medium,13,Huawei,"Incident resolved by performing: Power cycle base station, Inspect optical fiber continuity, Verify power supply specifications, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-03-19 01:34:00,IoT data transmission failures
ALM_000426,LTE network in East India experiencing medium severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Cisco.,East India,LTE,medium,34,Cisco,"Incident resolved by performing: Verify power supply specifications, Check RF parameters configuration, Power cycle base station. Root cause verified and preventive measures implemented.",2023-01-08 15:13:00,Voice call failures
ALM_000427,Fiber network in South India experiencing medium severity incident: Splice point failure. Service affected: M2M connectivity loss. Device vendor: Nokia.,South India,Fiber,medium,57,Nokia,"Incident resolved by performing: Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-05-17 12:04:00,M2M connectivity loss
ALM_000428,Microwave network in South India experiencing critical severity incident: Path obstruction from weather. Service affected: Video streaming buffering. Device vendor: Cisco.,South India,Microwave,critical,163,Cisco,"Incident resolved by performing: Validate antenna alignment, Clear processor memory cache, Reboot network controller. Root cause verified and preventive measures implemented.",2023-07-17 14:15:00,Video streaming buffering
ALM_000429,5G network in Central India experiencing critical severity incident: CSP network slice misconfiguration. Service affected: IoT data transmission failures. Device vendor: Juniper.,Central India,5G,critical,94,Juniper,"Incident resolved by performing: Clear processor memory cache, Inspect optical fiber continuity, Reboot network controller, Power cycle base station. Root cause verified and preventive measures implemented.",2023-03-23 20:46:00,IoT data transmission failures
ALM_000430,4G network in West India experiencing critical severity incident: Load balancer malfunction. Service affected: Emergency call drops. Device vendor: Huawei.,West India,4G,critical,72,Huawei,"Incident resolved by performing: Verify power supply specifications, Validate antenna alignment, Inspect optical fiber continuity, Power cycle base station. Root cause verified and preventive measures implemented.",2023-12-08 06:07:00,Emergency call drops
ALM_000431,Microwave network in Central India experiencing medium severity incident: Power amplifier failure. Service affected: SMS delivery delays. Device vendor: Nokia.,Central India,Microwave,medium,54,Nokia,"Incident resolved by performing: Check RF parameters configuration, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-01-22 18:50:00,SMS delivery delays
ALM_000432,LTE network in North India experiencing high severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Huawei.,North India,LTE,high,104,Huawei,"Incident resolved by performing: Check spectrum analyzer readings, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-02-16 21:39:00,SMS delivery delays
ALM_000433,Microwave network in West India experiencing high severity incident: Antenna misalignment. Service affected: M2M connectivity loss. Device vendor: Samsung.,West India,Microwave,high,17,Samsung,"Incident resolved by performing: Check RF parameters configuration, Clear processor memory cache, Power cycle base station. Root cause verified and preventive measures implemented.",2023-06-12 17:50:00,M2M connectivity loss
ALM_000434,Fiber network in Central India experiencing low severity incident: OTDR reading anomaly. Service affected: Data session timeouts. Device vendor: Samsung.,Central India,Fiber,low,7,Samsung,"Incident resolved by performing: Reboot network controller, Perform traffic engineering reroute, Check spectrum analyzer readings, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-09-06 22:28:00,Data session timeouts
ALM_000435,5G network in South India experiencing medium severity incident: Backhaul link congestion. Service affected: Emergency call drops. Device vendor: Cisco.,South India,5G,medium,57,Cisco,"Incident resolved by performing: Reboot network controller, Check spectrum analyzer readings, Power cycle base station, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-11-03 17:10:00,Emergency call drops
ALM_000436,Microwave network in North India experiencing medium severity incident: RF interference from co-channel source. Service affected: Video streaming buffering. Device vendor: Juniper.,North India,Microwave,medium,54,Juniper,"Incident resolved by performing: Verify power supply specifications, Review recent configuration changes, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-11-23 16:24:00,Video streaming buffering
ALM_000437,GSM network in Central India experiencing medium severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Huawei.,Central India,GSM,medium,31,Huawei,"Incident resolved by performing: Verify power supply specifications, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-04-08 16:43:00,Roaming service unavailable
ALM_000438,4G network in North India experiencing critical severity incident: Spectrum interference from adjacent channels. Service affected: Video streaming buffering. Device vendor: Nokia.,North India,4G,critical,154,Nokia,"Incident resolved by performing: Power cycle base station, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-12-04 02:02:00,Video streaming buffering
ALM_000439,Fiber network in Central India experiencing critical severity incident: Optical amplifier malfunction. Service affected: Video streaming buffering. Device vendor: Huawei.,Central India,Fiber,critical,123,Huawei,"Incident resolved by performing: Verify power supply specifications, Power cycle base station, Inspect optical fiber continuity, Reboot network controller. Root cause verified and preventive measures implemented.",2023-12-03 15:33:00,Video streaming buffering
ALM_000440,Microwave network in East India experiencing low severity incident: Path obstruction from weather. Service affected: Roaming service unavailable. Device vendor: Juniper.,East India,Microwave,low,27,Juniper,"Incident resolved by performing: Power cycle base station, Clear processor memory cache, Perform traffic engineering reroute, Reboot network controller. Root cause verified and preventive measures implemented.",2023-09-09 02:29:00,Roaming service unavailable
ALM_000441,4G network in North India experiencing high severity incident: Gateway processor failure. Service affected: M2M connectivity loss. Device vendor: Ericsson.,North India,4G,high,83,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-02-06 09:04:00,M2M connectivity loss
ALM_000442,Microwave network in Central India experiencing info severity incident: RF interference from co-channel source. Service affected: SMS delivery delays. Device vendor: Samsung.,Central India,Microwave,info,14,Samsung,"Incident resolved by performing: Perform traffic engineering reroute, Reboot network controller, Check spectrum analyzer readings, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-12-03 07:36:00,SMS delivery delays
ALM_000443,5G network in South India experiencing low severity incident: Power supply failure in base station. Service affected: Roaming service unavailable. Device vendor: Juniper.,South India,5G,low,17,Juniper,"Incident resolved by performing: Check RF parameters configuration, Review recent configuration changes, Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-12-07 13:56:00,Roaming service unavailable
ALM_000444,LTE network in West India experiencing medium severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Samsung.,West India,LTE,medium,43,Samsung,"Incident resolved by performing: Review recent configuration changes, Inspect optical fiber continuity, Validate antenna alignment, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-06-11 17:20:00,Video streaming buffering
ALM_000445,LTE network in West India experiencing critical severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Cisco.,West India,LTE,critical,215,Cisco,"Incident resolved by performing: Perform traffic engineering reroute, Power cycle base station, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-10-09 23:16:00,Voice call failures
ALM_000446,4G network in East India experiencing medium severity incident: Spectrum interference from adjacent channels. Service affected: Data session timeouts. Device vendor: Ericsson.,East India,4G,medium,40,Ericsson,"Incident resolved by performing: Power cycle base station, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-06-04 00:19:00,Data session timeouts
ALM_000447,LTE network in Central India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Nokia.,Central India,LTE,high,47,Nokia,"Incident resolved by performing: Perform traffic engineering reroute, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-07-02 04:08:00,Emergency call drops
ALM_000448,5G network in East India experiencing high severity incident: CSP network slice misconfiguration. Service affected: SMS delivery delays. Device vendor: Cisco.,East India,5G,high,77,Cisco,"Incident resolved by performing: Clear processor memory cache, Power cycle base station, Validate antenna alignment, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-10-19 06:46:00,SMS delivery delays
ALM_000449,GSM network in North India experiencing info severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Nokia.,North India,GSM,info,30,Nokia,"Incident resolved by performing: Validate antenna alignment, Power cycle base station, Clear processor memory cache, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-01-29 10:22:00,Voice call failures
ALM_000450,Fiber network in East India experiencing high severity incident: Optical signal degradation. Service affected: Voice call failures. Device vendor: Juniper.,East India,Fiber,high,34,Juniper,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Verify power supply specifications, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-01-22 10:34:00,Voice call failures
ALM_000451,GSM network in South India experiencing critical severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Huawei.,South India,GSM,critical,151,Huawei,"Incident resolved by performing: Validate antenna alignment, Clear processor memory cache, Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-08-10 09:50:00,Voice call failures
ALM_000452,Microwave network in South India experiencing info severity incident: RF interference from co-channel source. Service affected: IoT data transmission failures. Device vendor: Cisco.,South India,Microwave,info,7,Cisco,"Incident resolved by performing: Perform traffic engineering reroute, Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-09-14 13:49:00,IoT data transmission failures
ALM_000453,GSM network in Central India experiencing critical severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Ericsson.,Central India,GSM,critical,201,Ericsson,"Incident resolved by performing: Reboot network controller, Perform traffic engineering reroute, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-05-05 02:17:00,M2M connectivity loss
ALM_000454,Microwave network in East India experiencing medium severity incident: Path obstruction from weather. Service affected: IoT data transmission failures. Device vendor: Nokia.,East India,Microwave,medium,44,Nokia,"Incident resolved by performing: Check RF parameters configuration, Check spectrum analyzer readings, Power cycle base station, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-06-14 11:38:00,IoT data transmission failures
ALM_000455,LTE network in North India experiencing critical severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Ericsson.,North India,LTE,critical,92,Ericsson,"Incident resolved by performing: Power cycle base station, Reboot network controller, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-04-30 06:43:00,Data session timeouts
ALM_000456,5G network in South India experiencing info severity incident: Software bug in RAN controller. Service affected: Video streaming buffering. Device vendor: Samsung.,South India,5G,info,7,Samsung,"Incident resolved by performing: Review recent configuration changes, Clear processor memory cache, Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-06-06 14:30:00,Video streaming buffering
ALM_000457,Microwave network in West India experiencing info severity incident: Path obstruction from weather. Service affected: Emergency call drops. Device vendor: Juniper.,West India,Microwave,info,2,Juniper,"Incident resolved by performing: Power cycle base station, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-03-14 22:44:00,Emergency call drops
ALM_000458,LTE network in West India experiencing critical severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Samsung.,West India,LTE,critical,47,Samsung,"Incident resolved by performing: Clear processor memory cache, Reboot network controller, Verify power supply specifications, Power cycle base station. Root cause verified and preventive measures implemented.",2023-04-13 22:39:00,M2M connectivity loss
ALM_000459,4G network in Central India experiencing critical severity incident: DNS resolution timeout. Service affected: IoT data transmission failures. Device vendor: Samsung.,Central India,4G,critical,110,Samsung,"Incident resolved by performing: Review recent configuration changes, Verify power supply specifications, Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-05-30 20:24:00,IoT data transmission failures
ALM_000460,Microwave network in North India experiencing info severity incident: Path obstruction from weather. Service affected: Roaming service unavailable. Device vendor: Nokia.,North India,Microwave,info,10,Nokia,"Incident resolved by performing: Validate antenna alignment, Check RF parameters configuration, Power cycle base station. Root cause verified and preventive measures implemented.",2023-09-14 14:35:00,Roaming service unavailable
ALM_000461,LTE network in South India experiencing medium severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Juniper.,South India,LTE,medium,56,Juniper,"Incident resolved by performing: Clear processor memory cache, Validate antenna alignment, Power cycle base station, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-06-27 21:22:00,Voice call failures
ALM_000462,LTE network in South India experiencing low severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Ericsson.,South India,LTE,low,17,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Check RF parameters configuration, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-05-24 07:09:00,Video streaming buffering
ALM_000463,GSM network in South India experiencing high severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Samsung.,South India,GSM,high,89,Samsung,"Incident resolved by performing: Clear processor memory cache, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-06-09 19:21:00,Video streaming buffering
